data_id,event_date,event_type,sub_event_type,state,county,counter_event,chemical_agents,racism,arrests_any,source_soc_media,state_code,region,division
7613228,2020-12-17,Protests,Peaceful protest,Minnesota,Aitkin,0,0,0,0,0,MN,Midwest,West North Central
7613230,2020-12-17,Strategic developments,Looting/property destruction,Washington,King,0,0,0,0,0,WA,West,Pacific
7613231,2020-12-17,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
8374064,2020-12-17,Protests,Peaceful protest,Missouri,St. Louis city,0,0,1,0,0,MO,Midwest,West North Central
7613237,2020-12-17,Protests,Peaceful protest,North Carolina,Forsyth,0,0,0,0,0,NC,South,South Atlantic
8374101,2020-12-17,Protests,Peaceful protest,New York,Queens,0,0,0,0,1,NY,Northeast,Middle Atlantic
7924068,2020-12-17,Protests,Peaceful protest,Florida,Hillsborough,0,0,0,0,0,FL,South,South Atlantic
7716735,2020-12-17,Riots,Mob violence,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8478374,2020-12-17,Violence against civilians,Attack,Georgia,Cobb,0,0,0,0,0,GA,South,South Atlantic
8261587,2020-12-17,Protests,Peaceful protest,Washington,Clark,0,0,0,0,0,WA,West,Pacific
8261588,2020-12-17,Protests,Peaceful protest,Colorado,Denver,0,0,0,0,0,CO,West,Mountain
8261589,2020-12-17,Protests,Peaceful protest,Montana,Lewis and Clark,0,0,0,0,0,MT,West,Mountain
8261590,2020-12-17,Protests,Peaceful protest,Washington,Clark,0,0,0,0,0,WA,West,Pacific
8261591,2020-12-17,Protests,Peaceful protest,Michigan,Berrien,0,0,0,0,0,MI,Midwest,East North Central
8261592,2020-12-17,Protests,Peaceful protest,Indiana,Porter,0,0,0,0,0,IN,Midwest,East North Central
8261593,2020-12-17,Protests,Peaceful protest,Washington,Clark,0,0,0,0,0,WA,West,Pacific
8261594,2020-12-17,Protests,Peaceful protest,Washington,Clark,0,0,0,0,0,WA,West,Pacific
8261595,2020-12-17,Protests,Peaceful protest,New York,New York,0,0,0,0,1,NY,Northeast,Middle Atlantic
8261596,2020-12-17,Protests,Peaceful protest,California,Sacramento,0,0,0,0,0,CA,West,Pacific
8478703,2020-12-17,Protests,Peaceful protest,Illinois,Cook,0,0,1,0,0,IL,Midwest,East North Central
7613184,2020-12-16,Strategic developments,Other,Idaho,Ada,0,0,0,0,0,ID,West,Mountain
7613187,2020-12-16,Protests,Peaceful protest,Ohio,Cuyahoga,0,0,0,0,0,OH,Midwest,East North Central
7613188,2020-12-16,Protests,Peaceful protest,Indiana,Allen,0,0,0,0,0,IN,Midwest,East North Central
7613189,2020-12-16,Protests,Peaceful protest,Colorado,Mesa,0,0,0,0,0,CO,West,Mountain
7613191,2020-12-16,Protests,Peaceful protest,Kentucky,Fayette,0,0,0,0,0,KY,South,East South Central
7613193,2020-12-16,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
7613196,2020-12-16,Protests,Peaceful protest,California,San Joaquin,0,0,0,0,0,CA,West,Pacific
7613199,2020-12-16,Protests,Peaceful protest,California,Stanislaus,0,0,0,0,0,CA,West,Pacific
7613200,2020-12-16,Protests,Peaceful protest,Alabama,Colbert,0,0,0,0,0,AL,South,East South Central
7613201,2020-12-16,Protests,Peaceful protest,Michigan,Muskegon,0,0,0,0,0,MI,Midwest,East North Central
7613202,2020-12-16,Protests,Peaceful protest,Connecticut,New Haven,0,0,0,0,0,CT,Northeast,New England
7613207,2020-12-16,Protests,Peaceful protest,Arkansas,Benton,0,0,0,0,0,AR,South,West South Central
7613208,2020-12-16,Protests,Peaceful protest,California,Sacramento,0,0,0,0,0,CA,West,Pacific
7613209,2020-12-16,Protests,Peaceful protest,California,Monterey,0,0,0,0,0,CA,West,Pacific
7613210,2020-12-16,Protests,Peaceful protest,Utah,Salt Lake,0,0,0,0,0,UT,West,Mountain
7613211,2020-12-16,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7613212,2020-12-16,Protests,Peaceful protest,California,Santa Cruz,0,0,0,0,0,CA,West,Pacific
7613213,2020-12-16,Riots,Violent demonstration,Washington,King,0,0,1,0,0,WA,West,Pacific
7613215,2020-12-16,Protests,Peaceful protest,California,Santa Cruz,0,0,0,0,0,CA,West,Pacific
8479129,2020-12-16,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
8373657,2020-12-16,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8373412,2020-12-16,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
8373413,2020-12-16,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261597,2020-12-16,Protests,Peaceful protest,Montana,Gallatin,0,0,0,0,0,MT,West,Mountain
8261598,2020-12-16,Protests,Peaceful protest,Michigan,Oakland,0,0,0,0,0,MI,Midwest,East North Central
8261599,2020-12-16,Protests,Peaceful protest,Nevada,Clark,0,0,0,0,0,NV,West,Mountain
8261600,2020-12-16,Protests,Peaceful protest,California,San Joaquin,0,0,0,0,0,CA,West,Pacific
8261602,2020-12-16,Protests,Peaceful protest,Arizona,Maricopa,0,0,0,0,0,AZ,West,Mountain
8261603,2020-12-16,Protests,Peaceful protest,Virginia,Richmond,0,0,0,0,0,VA,South,South Atlantic
8261604,2020-12-16,Protests,Peaceful protest,Maryland,Anne Arundel,0,0,0,0,0,MD,South,South Atlantic
8261605,2020-12-16,Protests,Peaceful protest,Wisconsin,Dane,0,0,0,0,0,WI,Midwest,East North Central
7613183,2020-12-16,Protests,Peaceful protest,Maryland,Prince George's,0,0,0,0,1,MD,South,South Atlantic
7751492,2020-12-15,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
8478032,2020-12-15,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,0,CA,West,Pacific
8373411,2020-12-15,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7717036,2020-12-15,Protests,Peaceful protest,Virginia,Prince William,0,0,0,0,0,VA,South,South Atlantic
7727050,2020-12-15,Violence against civilians,Attack,Florida,Miami-Dade,0,0,0,0,0,FL,South,South Atlantic
8065751,2020-12-15,Violence against civilians,Attack,Maryland,Montgomery,0,0,0,0,0,MD,South,South Atlantic
7613147,2020-12-15,Protests,Peaceful protest,Georgia,Fulton,0,0,0,0,0,GA,South,South Atlantic
7613153,2020-12-15,Protests,Peaceful protest,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613155,2020-12-15,Protests,Peaceful protest,Vermont,Chittenden,0,0,0,0,0,VT,Northeast,New England
7613156,2020-12-15,Protests,Peaceful protest,Indiana,Vanderburgh,0,0,0,0,0,IN,Midwest,East North Central
8261606,2020-12-15,Protests,Peaceful protest,Pennsylvania,Dauphin,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613158,2020-12-15,Protests,Peaceful protest,Florida,Lee,0,0,0,0,0,FL,South,South Atlantic
8261607,2020-12-15,Protests,Peaceful protest,Florida,Broward,0,0,0,0,0,FL,South,South Atlantic
7613159,2020-12-15,Protests,Peaceful protest,Connecticut,Fairfield,0,0,0,0,0,CT,Northeast,New England
8261608,2020-12-15,Protests,Peaceful protest,Oregon,Malheur,0,0,0,0,0,OR,West,Pacific
8261609,2020-12-15,Protests,Peaceful protest,Missouri,Jefferson,0,0,0,0,0,MO,Midwest,West North Central
7613161,2020-12-15,Protests,Peaceful protest,Texas,Harris,0,0,0,0,0,TX,South,West South Central
8261610,2020-12-15,Protests,Peaceful protest,Georgia,Fulton,0,0,0,0,0,GA,South,South Atlantic
7613162,2020-12-15,Protests,Peaceful protest,Massachusetts,Suffolk,0,0,0,0,0,MA,Northeast,New England
8261611,2020-12-15,Protests,Peaceful protest,Colorado,Adams,0,0,0,0,0,CO,West,Mountain
8261612,2020-12-15,Protests,Peaceful protest,Delaware,New Castle,0,0,0,0,0,DE,South,South Atlantic
8261613,2020-12-15,Protests,Peaceful protest,California,Kern,0,0,0,0,0,CA,West,Pacific
7613165,2020-12-15,Protests,Peaceful protest,Nevada,Clark,0,0,0,0,0,NV,West,Mountain
8261614,2020-12-15,Protests,Peaceful protest,Idaho,Ada,0,0,0,0,0,ID,West,Mountain
8261615,2020-12-15,Protests,Peaceful protest,Montana,Gallatin,0,0,0,0,0,MT,West,Mountain
7613167,2020-12-15,Protests,Peaceful protest,Ohio,Richland,0,0,0,0,0,OH,Midwest,East North Central
8261616,2020-12-15,Protests,Peaceful protest,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261617,2020-12-15,Protests,Peaceful protest,Michigan,Ingham,0,0,0,0,0,MI,Midwest,East North Central
8261618,2020-12-15,Protests,Peaceful protest,Nevada,Clark,0,0,0,0,0,NV,West,Mountain
8261619,2020-12-15,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8261620,2020-12-15,Protests,Peaceful protest,New York,Nassau,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261621,2020-12-15,Protests,Peaceful protest,Washington,Franklin,0,0,0,0,0,WA,West,Pacific
8261622,2020-12-15,Protests,Peaceful protest,Alaska,Kenai Peninsula,0,0,0,0,0,AK,West,Pacific
7613174,2020-12-15,Protests,Peaceful protest,New York,Monroe,0,0,0,0,0,NY,Northeast,Middle Atlantic
7974646,2020-12-15,Protests,Peaceful protest,Florida,Pinellas,0,0,0,0,0,FL,South,South Atlantic
8261623,2020-12-15,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
7613175,2020-12-15,Protests,Peaceful protest,California,Placer,0,0,0,0,0,CA,West,Pacific
8261624,2020-12-15,Protests,Peaceful protest,New York,Westchester,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261625,2020-12-15,Protests,Peaceful protest,Washington,Pierce,0,0,0,0,0,WA,West,Pacific
7613177,2020-12-15,Protests,Peaceful protest,Washington,Spokane,0,0,0,0,0,WA,West,Pacific
8261632,2020-12-14,Protests,Peaceful protest,Virginia,Campbell,0,0,0,0,0,VA,South,South Atlantic
8261633,2020-12-14,Protests,Peaceful protest,Colorado,Logan,0,0,0,0,0,CO,West,Mountain
8261634,2020-12-14,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,0,0,0,MA,Northeast,New England
8478030,2020-12-14,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8478031,2020-12-14,Strategic developments,Other,Oregon,Multnomah,0,0,0,0,0,OR,West,Pacific
7898212,2020-12-14,Protests,Peaceful protest,Wisconsin,Milwaukee,0,0,1,0,0,WI,Midwest,East North Central
7717034,2020-12-14,Riots,Violent demonstration,District of Columbia,District of Columbia,0,1,1,0,0,DC,South,South Atlantic
7613120,2020-12-14,Protests,Peaceful protest,New York,Albany,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613122,2020-12-14,Protests,Peaceful protest,Massachusetts,Suffolk,0,0,0,0,0,MA,Northeast,New England
7613123,2020-12-14,Protests,Peaceful protest,Colorado,Summit,0,0,0,0,0,CO,West,Mountain
7613124,2020-12-14,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
7613125,2020-12-14,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613126,2020-12-14,Protests,Peaceful protest,Minnesota,Hennepin,0,0,1,0,0,MN,Midwest,West North Central
7613128,2020-12-14,Protests,Peaceful protest,Connecticut,Hartford,0,0,0,0,0,CT,Northeast,New England
7613129,2020-12-14,Protests,Peaceful protest,Texas,Harris,0,0,0,0,0,TX,South,West South Central
7613131,2020-12-14,Protests,Peaceful protest,New Hampshire,Belknap,0,0,0,0,0,NH,Northeast,New England
7613135,2020-12-14,Protests,Peaceful protest,Louisiana,Orleans,0,0,0,0,0,LA,South,West South Central
7613136,2020-12-14,Protests,Peaceful protest,Utah,Weber,0,0,0,0,0,UT,West,Mountain
7613137,2020-12-14,Protests,Protest with intervention,Minnesota,Hubbard,0,0,0,1,0,MN,Midwest,West North Central
7613140,2020-12-14,Protests,Peaceful protest,Georgia,Bulloch,0,0,0,0,0,GA,South,South Atlantic
8261626,2020-12-14,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
8261627,2020-12-14,Protests,Peaceful protest,District of Columbia,District of Columbia,1,0,1,0,1,DC,South,South Atlantic
8261628,2020-12-14,Protests,Peaceful protest,Michigan,Ingham,0,0,0,0,0,MI,Midwest,East North Central
8261629,2020-12-14,Protests,Peaceful protest,Maryland,Baltimore City,0,0,0,0,0,MD,South,South Atlantic
8261630,2020-12-14,Protests,Peaceful protest,Maine,Franklin,0,0,0,0,0,ME,Northeast,New England
8261635,2020-12-13,Protests,Peaceful protest,District of Columbia,District of Columbia,1,0,1,0,0,DC,South,South Atlantic
8261636,2020-12-13,Protests,Peaceful protest,Michigan,Barry,0,0,0,0,0,MI,Midwest,East North Central
8261637,2020-12-13,Protests,Peaceful protest,California,Fresno,0,0,0,0,0,CA,West,Pacific
8261638,2020-12-13,Protests,Peaceful protest,California,Kings,0,0,0,0,0,CA,West,Pacific
8261639,2020-12-13,Protests,Peaceful protest,California,Kern,0,0,0,0,0,CA,West,Pacific
8261640,2020-12-13,Protests,Peaceful protest,California,Kern,0,0,0,0,0,CA,West,Pacific
8261641,2020-12-13,Protests,Peaceful protest,Illinois,Kane,0,0,0,0,0,IL,Midwest,East North Central
8261642,2020-12-13,Protests,Peaceful protest,Ohio,Trumbull,0,0,0,0,0,OH,Midwest,East North Central
8261643,2020-12-13,Protests,Peaceful protest,Colorado,Boulder,0,0,0,0,0,CO,West,Mountain
8261645,2020-12-13,Protests,Peaceful protest,New Hampshire,Rockingham,0,0,0,0,0,NH,Northeast,New England
8261646,2020-12-13,Protests,Peaceful protest,California,Orange,0,0,0,0,0,CA,West,Pacific
8261647,2020-12-13,Protests,Peaceful protest,Florida,Charlotte,0,0,0,0,0,FL,South,South Atlantic
8261648,2020-12-13,Protests,Peaceful protest,Rhode Island,Providence,0,0,0,0,0,RI,Northeast,New England
8261649,2020-12-13,Protests,Peaceful protest,North Carolina,Wake,0,0,0,0,0,NC,South,South Atlantic
8261650,2020-12-13,Strategic developments,Other,Washington,Benton,0,0,0,0,0,WA,West,Pacific
8261652,2020-12-13,Protests,Peaceful protest,Virginia,Richmond,0,0,0,0,0,VA,South,South Atlantic
8480020,2020-12-13,Strategic developments,Other,California,Shasta,0,0,0,0,0,CA,West,Pacific
8261653,2020-12-13,Protests,Peaceful protest,Michigan,Saginaw,0,0,0,0,0,MI,Midwest,East North Central
8261654,2020-12-13,Protests,Peaceful protest,Texas,Bexar,0,0,0,0,0,TX,South,West South Central
8261655,2020-12-13,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
8261656,2020-12-13,Protests,Peaceful protest,California,Ventura,0,0,0,0,0,CA,West,Pacific
8261658,2020-12-13,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
8261659,2020-12-13,Protests,Peaceful protest,California,Kings,0,0,0,0,0,CA,West,Pacific
8261660,2020-12-13,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,0,NJ,Northeast,Middle Atlantic
8261661,2020-12-13,Protests,Peaceful protest,Pennsylvania,Allegheny,0,0,0,0,0,PA,Northeast,Middle Atlantic
8425014,2020-12-13,Protests,Peaceful protest,Washington,Benton,0,0,0,0,0,WA,West,Pacific
8478029,2020-12-13,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8374095,2020-12-13,Protests,Peaceful protest,New York,Richmond,0,0,0,0,1,NY,Northeast,Middle Atlantic
8479322,2020-12-13,Protests,Peaceful protest,Oregon,Multnomah,0,0,0,0,0,OR,West,Pacific
7613074,2020-12-13,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
7613083,2020-12-13,Protests,Peaceful protest,Virginia,Harrisonburg,0,0,0,0,0,VA,South,South Atlantic
7613084,2020-12-13,Strategic developments,Other,Michigan,Ingham,0,0,0,0,0,MI,Midwest,East North Central
7613085,2020-12-13,Strategic developments,Other,Nevada,Clark,0,0,0,0,0,NV,West,Mountain
7613086,2020-12-13,Strategic developments,Change to group/activity,Pennsylvania,Cumberland,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613088,2020-12-13,Protests,Peaceful protest,Kentucky,Jefferson,0,0,0,0,0,KY,South,East South Central
7613090,2020-12-13,Protests,Peaceful protest,Georgia,Bibb,0,0,0,0,0,GA,South,South Atlantic
8373410,2020-12-13,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613093,2020-12-13,Protests,Peaceful protest,Tennessee,Davidson,0,0,0,0,0,TN,South,East South Central
8479142,2020-12-13,Strategic developments,Other,Massachusetts,Hampden,0,0,0,0,0,MA,Northeast,New England
7613101,2020-12-13,Protests,Peaceful protest,North Carolina,Wake,0,0,1,0,0,NC,South,South Atlantic
7613103,2020-12-13,Protests,Peaceful protest,North Carolina,Wake,0,0,0,0,0,NC,South,South Atlantic
8065458,2020-12-13,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,1,0,0,DC,South,South Atlantic
7613111,2020-12-13,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
7613112,2020-12-13,Protests,Peaceful protest,Washington,King,0,0,1,0,0,WA,West,Pacific
8478649,2020-12-13,Strategic developments,Other,California,Riverside,0,0,0,0,0,CA,West,Pacific
7613119,2020-12-13,Protests,Peaceful protest,Wisconsin,Milwaukee,0,0,1,0,0,WI,Midwest,East North Central
8479217,2020-12-13,Protests,Peaceful protest,California,Los Angeles,0,0,1,0,1,CA,West,Pacific
8478729,2020-12-12,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
7934235,2020-12-12,Strategic developments,Change to group/activity,Arizona,Yavapai,0,0,0,0,0,AZ,West,Mountain
8261662,2020-12-12,Protests,Peaceful protest,Georgia,Fulton,1,0,0,0,0,GA,South,South Atlantic
8261663,2020-12-12,Protests,Peaceful protest,Oklahoma,Oklahoma,1,0,1,0,0,OK,South,West South Central
8261664,2020-12-12,Protests,Peaceful protest,New York,Broome,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261665,2020-12-12,Protests,Peaceful protest,District of Columbia,District of Columbia,1,0,1,0,0,DC,South,South Atlantic
8261666,2020-12-12,Riots,Violent demonstration,California,Sacramento,1,0,0,0,0,CA,West,Pacific
8261668,2020-12-12,Protests,Peaceful protest,Michigan,Barry,0,0,0,0,0,MI,Midwest,East North Central
8261669,2020-12-12,Protests,Peaceful protest,New York,Erie,1,0,0,0,0,NY,Northeast,Middle Atlantic
8261670,2020-12-12,Protests,Peaceful protest,Florida,Hillsborough,0,0,0,0,0,FL,South,South Atlantic
8261671,2020-12-12,Riots,Violent demonstration,New Jersey,Bergen,0,1,0,1,0,NJ,Northeast,Middle Atlantic
8261672,2020-12-12,Protests,Peaceful protest,New York,Cortland,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261673,2020-12-12,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
8261674,2020-12-12,Protests,Peaceful protest,Minnesota,Crow Wing,0,0,0,0,0,MN,Midwest,West North Central
8261675,2020-12-12,Protests,Peaceful protest,Colorado,Denver,0,0,0,0,0,CO,West,Mountain
8261676,2020-12-12,Protests,Peaceful protest,California,San Benito,0,0,0,0,0,CA,West,Pacific
8261677,2020-12-12,Protests,Protest with intervention,Massachusetts,Essex,1,0,1,1,0,MA,Northeast,New England
8261678,2020-12-12,Protests,Peaceful protest,Wyoming,Teton,0,0,0,0,0,WY,West,Mountain
8261679,2020-12-12,Protests,Peaceful protest,Michigan,Ingham,0,0,0,0,0,MI,Midwest,East North Central
8261680,2020-12-12,Protests,Peaceful protest,New Jersey,Essex,0,0,0,0,0,NJ,Northeast,Middle Atlantic
8261681,2020-12-12,Protests,Peaceful protest,Washington,Thurston,0,0,0,0,0,WA,West,Pacific
8261682,2020-12-12,Protests,Peaceful protest,Kansas,Shawnee,0,0,0,0,0,KS,Midwest,West North Central
8261683,2020-12-12,Protests,Peaceful protest,Texas,Harris,0,0,0,0,0,TX,South,West South Central
8261684,2020-12-12,Violence against civilians,Attack,Georgia,Fulton,0,0,0,0,0,GA,South,South Atlantic
8425012,2020-12-12,Riots,Violent demonstration,Washington,Thurston,1,0,1,1,0,WA,West,Pacific
8261685,2020-12-12,Protests,Peaceful protest,California,Sacramento,0,0,0,0,0,CA,West,Pacific
8261686,2020-12-12,Protests,Peaceful protest,Nevada,Carson City,0,0,0,0,0,NV,West,Mountain
8261687,2020-12-12,Protests,Peaceful protest,Colorado,Douglas,0,0,0,0,0,CO,West,Mountain
8261688,2020-12-12,Protests,Peaceful protest,Wyoming,Laramie,0,0,0,0,0,WY,West,Mountain
8261689,2020-12-12,Protests,Peaceful protest,California,Fresno,0,0,0,0,0,CA,West,Pacific
8261691,2020-12-12,Protests,Peaceful protest,Wisconsin,Brown,0,0,0,0,0,WI,Midwest,East North Central
8261692,2020-12-12,Protests,Peaceful protest,California,Orange,0,0,0,0,0,CA,West,Pacific
7614524,2020-12-12,Protests,Peaceful protest,Utah,Utah,0,0,0,0,0,UT,West,Mountain
8261693,2020-12-12,Protests,Peaceful protest,Indiana,Marion,0,0,0,0,0,IN,Midwest,East North Central
8261695,2020-12-12,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8261697,2020-12-12,Protests,Peaceful protest,New Jersey,Essex,0,0,0,0,0,NJ,Northeast,Middle Atlantic
8261698,2020-12-12,Protests,Peaceful protest,Florida,Miami-Dade,0,0,0,0,0,FL,South,South Atlantic
8261699,2020-12-12,Protests,Peaceful protest,New Jersey,Essex,0,0,0,0,0,NJ,Northeast,Middle Atlantic
8478019,2020-12-12,Protests,Peaceful protest,Oregon,Multnomah,0,0,0,0,0,OR,West,Pacific
8261700,2020-12-12,Protests,Peaceful protest,Washington,Lewis,0,0,0,0,0,WA,West,Pacific
8478020,2020-12-12,Riots,Violent demonstration,District of Columbia,District of Columbia,1,1,1,1,0,DC,South,South Atlantic
8261701,2020-12-12,Protests,Peaceful protest,Connecticut,New London,0,0,0,0,0,CT,Northeast,New England
