latitude,longitude,city,state,county,zip_code,fips_code
42.6583,-71.1368,Andover,MA,Essex County,01810,25009
42.4625,-83.104,Hazel Park,MI,Oakland County,48030,26125
30.4388,-88.815,Ocean Springs,MS,Jackson County,39564,28059
33.8895,-118.2243,Compton,CA,Los Angeles County,90220,06037
39.5367,-76.3483,Bel Air,MD,Harford County,21014,24025
42.25,-73.7897,Hudson,NY,Columbia County,12534,36021
42.85,-106.325,Casper,WY,Natrona County,82601,56025
46.8769,-96.8999,West Fargo,ND,Cass County,58078,38017
41.627,-88.204,Plainfield,IL,Will County,60544,17093
37.4223,-81.0162,Athens,WV,Mercer County,24712,54055
40.7489,-74.2612,South Orange,NJ,Essex County,07079,34013
41.01,-74.1677,Wyckoff,NJ,Bergen County,07481,34003
45.4871,-122.8037,Beaverton,OR,Washington County,97005,41067
40.6595,-73.6454,Rockville Centre,NY,Nassau County,11570,36059
41.5936,-87.6947,Markham,IL,Cook County,60428,17031
28.9174,-81.9228,Lady Lake,FL,Lake County,32159,12069
42.8499,-77.0115,Geneva,NY,Ontario County,14456,36069
45.1888,-93.397,Champlin,MN,Hennepin County,55316,27053
39.9777,-105.1319,Louisville,CO,Boulder County,80027,08013
34.0211,-118.3965,Culver City,CA,Los Angeles County,90232,06037
44.028,-92.8546,Dodge Center,MN,Dodge County,55927,27039
32.516,-93.7321,Bossier City,LA,Bossier Parish,71111,22015
41.5823,-85.8344,Goshen,IN,Elkhart County,46526,18039
32.6099,-85.4808,Auburn,AL,Lee County,36830,01081
40.2955,-74.7204,Trenton,NJ,Mercer County,08648,34021
41.9836,-73.4218,Salisbury,CT,Litchfield County,06068,09005
28.6797,-96.5602,Point Comfort,TX,Calhoun County,77978,48057
38.7137,-75.0764,Rehoboth Beach,DE,Sussex County,19971,10005
41.223,-111.9738,Ogden,UT,Weber County,84401,49057
34.0553,-117.7523,Pomona,CA,Los Angeles County,91766,06037
27.6385,-80.3982,Vero Beach,FL,Indian River County,32960,12061
36.6031,-121.8936,Monterey,CA,Monterey County,93940,06053
33.9776,-118.1872,Bell Gardens,CA,Los Angeles County,90201,06037
42.9789,-78.7925,Buffalo,NY,Erie County,14226,36029
44.0155,-73.1694,Middlebury,VT,Addison County,05753,50001
41.2841,-73.4975,Ridgefield,CT,Fairfield County,06877,09001
41.0392,-73.8682,Irvington,NY,Westchester County,10533,36119
44.4583,-93.1616,Northfield,MN,Rice County,55057,27037
40.6825,-74.4406,Berkeley Heights,NJ,Union County,07922,34035
32.5449,-94.3674,Marshall,TX,Harrison County,75670,48203
40.3558,-74.6688,Princeton,NJ,Mercer County,08542,34021
44.5236,-89.5746,Stevens Point,WI,Portage County,54481,55097
42.32,-89.0581,Loves Park,IL,Winnebago County,61111,17007
33.3727,-87.2138,Adger,AL,Jefferson County,35006,01073
43.6412,-70.239,South Portland,ME,Cumberland County,04106,23005
41.5387,-75.9466,Tunkhannock,PA,Wyoming County,18657,42131
43.0392,-76.3041,Baldwinsville,NY,Onondaga County,13027,36011
46.9933,-93.5986,Hill City,MN,Aitkin County,55748,27001
33.5779,-101.8552,Lubbock,TX,Lubbock County,79401,48303
44.1591,-94.0092,Mankato,MN,Blue Earth County,56001,27013
33.6642,-116.3121,La Quinta,CA,Riverside County,92253,06065
39.3292,-82.1013,Athens,OH,Athens County,45701,39009
38.201,-77.5892,Spotsylvania,VA,Spotsylvania County,22553,51177
40.4865,-79.4514,Saltsburg,PA,Indiana County,15681,42005
32.792,-115.5632,El Centro,CA,Imperial County,92243,06025
41.8759,-72.8012,Simsbury,CT,Hartford County,06070,09003
38.6298,-122.8592,Healdsburg,CA,Sonoma County,95448,06097
38.2458,-122.6314,Petaluma,CA,Sonoma County,94952,06041
40.7002,-73.5941,Uniondale,NY,Nassau County,11553,36059
44.2395,-76.0858,Clayton,NY,Jefferson County,13624,36045
44.2999,-120.8345,Prineville,OR,Crook County,97754,41013
43.7022,-72.2896,Hanover,NH,Grafton County,03755,33009
33.7592,-118.0067,Westminster,CA,Orange County,92683,06059
36.0754,-79.0997,Hillsborough,NC,Orange County,27278,37063
35.3187,-82.4609,Hendersonville,NC,Henderson County,28792,37089
35.2335,-82.7343,Brevard,NC,Transylvania County,28712,37175
33.8888,-117.8146,Yorba Linda,CA,Orange County,92886,06059
32.5897,-96.857,Desoto,TX,Dallas County,75115,48113
31.3404,-110.9343,Nogales,AZ,Santa Cruz County,85621,04023
40.3295,-76.5152,Annville,PA,Lebanon County,17003,42043
37.7652,-122.2421,Alameda,CA,Alameda County,94501,06001
40.6653,-73.5694,Merrick,NY,Nassau County,11566,36059
34.7865,-76.8591,Newport,NC,Carteret County,28570,37031
39.4015,-76.6019,Towson,MD,Baltimore County,21286,24005
36.6128,-121.8454,Seaside,CA,Monterey County,93955,06053
44.9133,-93.5033,Minnetonka,MN,Hennepin County,55345,27053
33.1434,-117.1661,San Marcos,CA,San Diego County,92069,06073
45.0314,-93.2125,Minneapolis,MN,Hennepin County,55418,27053
40.644,-79.958,Gibsonia,PA,Allegheny County,15044,42003
44.05,-91.6393,Winona,MN,Winona County,55987,27169
45.3936,-93.8765,Becker,MN,Sherburne County,55308,27141
46.6638,-92.4249,Carlton,MN,Carlton County,55718,27017
42.5578,-88.8651,Clinton,WI,Rock County,53525,55105
45.0867,-93.2619,Minneapolis,MN,Anoka County,55432,27003
41.5252,-88.0834,Joliet,IL,Will County,60432,17197
34.6042,-98.3955,Lawton,OK,Comanche County,73501,40031
44.963,-92.9649,Saint Paul,MN,Washington County,55128,27123
45.038,-93.3867,Minneapolis,MN,Hennepin County,55428,27053
45.1193,-93.4022,Osseo,MN,Hennepin County,55369,27053
44.5625,-92.5338,Red Wing,MN,Goodhue County,55066,27049
45.006100000000004,-93.1566,Saint Paul,MN,Ramsey County,55113,27123
43.9825,-94.6269,Saint James,MN,Watonwan County,56081,27015
44.9483,-93.348,Minneapolis,MN,Hennepin County,55416,27053
41.8084,-72.2495,Storrs Mansfield,CT,Tolland County,06269,09013
41.6862,-72.5451,Glastonbury,CT,Hartford County,06033,09003
32.5157,-95.4094,Lindale,TX,Smith County,75771,48423
42.4529,-75.0638,Oneonta,NY,Otsego County,13820,36025
41.729,-71.2819,Warren,RI,Bristol County,02885,44001
37.839,-94.3547,Nevada,MO,Vernon County,64772,29217
42.3708,-83.4706,Plymouth,MI,Wayne County,48170,26161
41.2799,-72.8141,Branford,CT,New Haven County,06405,09009
41.1333,-73.7924,Pleasantville,NY,Westchester County,10570,36119
21.334,-158.0778,Kapolei,HI,Honolulu County,96707,15003
36.3434,-88.8503,Martin,TN,Weakley County,38237,47131
40.2014,-77.1888,Carlisle,PA,Cumberland County,17013,42041
33.4054,-86.8114,Hoover,AL,Jefferson County,35226,01073
34.038,-117.6197,Ontario,CA,San Bernardino County,91761,06071
38.9332,-119.9844,South Lake Tahoe,CA,El Dorado County,96150,06017
42.2734,-83.1344,River Rouge,MI,Wayne County,48218,26163
39.9356,-91.4099,Quincy,IL,Adams County,62301,17001
33.8734,-118.0146,La Mirada,CA,Los Angeles County,90638,06037
42.0836,-78.4299,Olean,NY,Cattaraugus County,14760,36009
33.8082,-84.1702,Stone Mountain,GA,Dekalb County,30083,13089
40.6556,-74.3895,Scotch Plains,NJ,Union County,07076,34039
41.4739,-81.5371,Shaker Heights,OH,Cuyahoga County,44122,39035
40.6636,-73.7079,Valley Stream,NY,Nassau County,11580,36059
38.5198,-89.9869,Belleville,IL,St. Clair County,62220,17163
43.98,-124.101,Florence,OR,Lane County,97439,41039
38.7294,-120.8008,Placerville,CA,El Dorado County,95667,06017
48.3697,-114.1916,Columbia Falls,MT,Flathead County,59912,30029
45.1386,-90.3401,Medford,WI,Taylor County,54451,55073
42.465,-96.414,South Sioux City,NE,Dakota County,68776,31043
40.0229,-75.3153,Bryn Mawr,PA,Montgomery County,19010,42045
38.6425,-90.3233,Saint Louis,MO,St. Louis County,63105,29189
41.84,-87.953,Oak Brook,IL,Dupage County,60523,17031
37.6834,-87.9167,Morganfield,KY,Union County,42437,21225
46.2857,-119.2845,Richland,WA,Benton County,99354,53005
42.3684,-83.3527,Livonia,MI,Wayne County,48150,26163
40.2338,-111.6585,Provo,UT,Utah County,84606,49049
42.8709,-85.8652,Hudsonville,MI,Ottawa County,49426,26005
37.6881,-122.4715,Daly City,CA,San Mateo County,94015,06081
39.6025,-82.088,New Lexington,OH,Perry County,43764,39127
38.0113,-122.7022,Lagunitas,CA,Marin County,94938,06041
41.6816,-111.823,Millville,UT,Cache County,84326,49005
39.9284,-75.2738,Aldan,PA,Delaware County,19018,42045
38.8743,-77.0204,Washington,DC,District of Columbia,20024,11001
25.4693,-80.48,Homestead,FL,Miami-Dade County,33030,12086
41.1005,-74.1164,Suffern,NY,Rockland County,10901,36087
45.4156,-122.7159,Lake Oswego,OR,Clackamas County,97035,41005
40.8612,-79.8953,Butler,PA,Butler County,16001,42019
42.2793,-71.4162,Framingham,MA,Middlesex County,01702,25017
32.9534,-97.0136,Coppell,TX,Dallas County,75019,48113
33.0899,-82.0157,Waynesboro,GA,Burke County,30830,13033
38.6581,-77.2497,Woodbridge,VA,Prince William County,22191,51153
36.8085,-76.7441,Windsor,VA,Isle of Wight County,23487,51093
29.6241,-90.7512,Houma,LA,Terrebonne Parish,70360,22109
38.1839,-83.4326,Morehead,KY,Rowan County,40351,21011
43.0631,-83.8511,Flushing,MI,Genesee County,48433,26049
48.2766,-116.5533,Sandpoint,ID,Bonner County,83864,16017
30.5335,-92.0815,Opelousas,LA,St. Landry Parish,70570,22039
44.6984,-75.4921,Ogdensburg,NY,St. Lawrence County,13669,36089
39.0331,-84.4519,Highland Heights,KY,Campbell County,41076,21037
39.4962,-88.1762,Charleston,IL,Coles County,61920,17029
40.1262,-82.9291,Westerville,OH,Franklin County,43081,39041
33.5968,-83.8602,Covington,GA,Newton County,30014,13159
38.0329,-122.2669,Rodeo,CA,Contra Costa County,94572,06013
42.0777,-87.8207,Glenview,IL,Cook County,60025,17031
39.2681,-76.7989,Ellicott City,MD,Howard County,21043,24005
42.6056,-83.1499,Troy,MI,Oakland County,48098,26125
37.3858,-122.0839,Mountain View,CA,Santa Clara County,94040,06085
40.1215,-75.3399,Norristown,PA,Montgomery County,19401,42091
25.7492,-80.2635,Coral Gables,FL,Miami-Dade County,33134,12086
33.4505,-88.8196,Starkville,MS,Oktibbeha County,39760,NA
47.7908,-122.307,Mountlake Terrace,WA,Snohomish County,98043,53061
38.9778,-77.0074,Takoma Park,MD,Montgomery County,20912,24031
41.294,-82.2173,Oberlin,OH,Lorain County,44074,39093
41.5382,-72.807,Meriden,CT,New Haven County,06451,09003
40.6097,-111.9391,West Jordan,UT,Salt Lake County,84088,49035
40.9867,-111.8992,Farmington,UT,Davis County,84025,49011
40.7004,-74.359,Springfield,NJ,Union County,07081,34039
38.2851,-122.4213,Sonoma,CA,Sonoma County,95476,06055
40.5916,-111.8841,Sandy,UT,Salt Lake County,84070,49035
41.1727,-111.9766,Ogden,UT,Weber County,84405,49011
25.9014,-81.3034,Ochopee,FL,Collier County,34141,12021
33.9605,-118.1853,Cudahy,CA,Los Angeles County,90201,06037
42.2968,-71.2924,Wellesley,MA,Norfolk County,02482,25021
41.6095,-87.6484,Harvey,IL,Cook County,60426,17031
40.9793,-74.1165,Ridgewood,NJ,Bergen County,07450,34003
39.8309,-77.2311,Gettysburg,PA,Adams County,17325,42001
41.1187,-78.762200000000007,Dubois,PA,Clearfield County,15801,42033
36.2168,-81.6746,Boone,NC,Watauga County,28607,37189
47.7558,-122.341,Shoreline,WA,King County,98133,53033
40.0084,-75.2606,Narberth,PA,Montgomery County,19072,42091
39.4097,-123.3555,Willits,CA,Mendocino County,95490,06045
45.0847,-93.0099,Saint Paul,MN,Ramsey County,55110,27003
28.1761,-80.59,Satellite Beach,FL,Brevard County,32937,12009
36.3134,-82.3534,Johnson City,TN,Washington County,37604,47019
39.0046,-76.8755,Greenbelt,MD,Prince George's County,20770,24033
41.6385,-111.9338,Wellsville,UT,Cache County,84339,49005
39.9815,-75.3566,Broomall,PA,Delaware County,19008,42045
40.7989,-76.8621,Selinsgrove,PA,Snyder County,17870,42109
35.1427,-120.6412,Pismo Beach,CA,San Luis Obispo County,93449,06079
47.1717,-122.5184,Lakewood,WA,Pierce County,98499,53053
40.5743,-74.6099,Somerville,NJ,Somerset County,08876,34019
40.9351,-73.1184,East Setauket,NY,Suffolk County,11733,36103
42.6141,-70.6631,Gloucester,MA,Essex County,01930,25009
40.5187,-78.3947,Altoona,PA,Blair County,16602,42013
44.8028,-91.4375,Altoona,WI,Eau Claire County,54720,55035
46.5897,-111.9167,East Helena,MT,Lewis And Clark County,59635,30043
27.6342,-82.5403,Palmetto,FL,Manatee County,34221,12081
29.5046,-82.2798,Micanopy,FL,Alachua County,32667,12001
45.1485,-93.1518,Circle Pines,MN,Anoka County,55014,27003
37.1299,-80.4089,Christiansburg,VA,Montgomery County,24073,51121
32.8572,-116.9222,Lakeside,CA,San Diego County,92040,06073
44.7967,-106.9589,Sheridan,WY,Sheridan County,82801,56033
42.4461,-87.8329,Zion,IL,Lake County,60099,17097
43.0675,-77.6247,Rochester,NY,Monroe County,14623,36055
41.0762,-73.8587,Tarrytown,NY,Westchester County,10591,36119
26.617,-80.0723,Lake Worth Beach,FL,Palm Beach County,33461,12099
41.367,-85.0589,Auburn,IN,Dekalb County,46706,18003
48.1806,-117.0475,Newport,WA,Pend Oreille County,99156,53051
40.8853,-73.9523,Englewood Cliffs,NJ,Bergen County,07632,34003
40.6081,-79.7411,Brackenridge,PA,Allegheny County,15014,42003
46.7312,-117.1796,Pullman,WA,Whitman County,99163,53075
37.3028,-120.4837,Merced,CA,Merced County,95340,06047
40.6163,-74.6145,Bridgewater,NJ,Somerset County,08807,34035
43.0319,-76.0128,Fayetteville,NY,Onondaga County,13066,36067
37.6228,-122.4856,Pacifica,CA,San Mateo County,94044,06081
34.068600000000004,-118.0276,El Monte,CA,Los Angeles County,91731,06037
33.314,-82.0967,Hephzibah,GA,Richmond County,30815,13033
43.1637,-73.0723,Arlington,VT,Bennington County,05250,50003
31.3113,-92.4451,Alexandria,LA,Rapides Parish,71301,22079
47.9809,-102.4902,New Town,ND,Mountrail County,58763,38061
28.0199,-82.7828,Dunedin,FL,Pinellas County,34698,12103
29.4743,-90.557,Montegut,LA,Terrebonne Parish,70377,22057
33.641,-110.607,Globe,AZ,Gila County,85501,04007
41.4731,-81.8533,Rocky River,OH,Cuyahoga County,44116,39035
41.1479,-73.4933,New Canaan,CT,Fairfield County,06840,09001
42.5064,-71.1945,Burlington,MA,Middlesex County,01803,25017
37.6819,-121.7681,Livermore,CA,Alameda County,94550,06001
34.1014,-84.5197,Woodstock,GA,Cherokee County,30188,13057
33.6189,-117.9289,Newport Beach,CA,Orange County,92663,06059
40.6028,-79.5648,Vandergrift,PA,Westmoreland County,15690,42005
42.364,-87.8469,Waukegan,IL,Lake County,60085,17097
44.8097,-73.0872,Saint Albans,VT,Franklin County,05478,50011
40.1652,-111.6108,Springville,UT,Utah County,84663,49049
38.9559,-76.9455,Hyattsville,MD,Prince George's County,20781,24033
34.1886,-118.1347,Altadena,CA,Los Angeles County,91001,06037
33.8981,-84.2832,Atlanta,GA,Dekalb County,30340,13089
37.7021,-121.9357,Dublin,CA,Alameda County,94568,06001
37.2638,-122.023,Saratoga,CA,Santa Clara County,95070,06085
44.8897,-93.35,Minneapolis,MN,Hennepin County,55424,27053
34.8024,-86.9722,Athens,AL,Limestone County,35611,01083
42.3246,-85.237,Battle Creek,MI,Calhoun County,49037,26025
36.961,-120.0604,Madera,CA,Madera County,93637,06039
37.2752,-107.88,Durango,CO,LA Plata County,81301,08067
42.0374,-74.1257,Woodstock,NY,Ulster County,12498,36111
34.0412,-84.9883,Rockmart,GA,Polk County,30153,13143
37.4282,-121.9066,Milpitas,CA,Santa Clara County,95035,06001
42.2427,-83.6183,Ypsilanti,MI,Washtenaw County,48197,26161
33.8595,-84.6838,Powder Springs,GA,Cobb County,30127,13067
40.7062,-74.5493,Basking Ridge,NJ,Somerset County,07920,34027
39.8514,-84.127,Dayton,OH,Montgomery County,45424,39057
33.892,-84.2988,Atlanta,GA,Dekalb County,30341,13089
39.2624,-121.0171,Nevada City,CA,Nevada County,95959,06057
37.0834,-76.4697,Newport News,VA,Newport News City,23606,51700
42.4375,-71.7606,Sterling,MA,Worcester County,01564,25027
33.7714,-84.2671,Avondale Estates,GA,Dekalb County,30002,13089
47.789,-122.3554,Edmonds,WA,Snohomish County,98020,53061
38.9282,-76.9158,Cheverly,MD,Prince George's County,20785,24033
40.8509,-73.9701,Fort Lee,NJ,Bergen County,07024,34003
34.0625,-118.1229,Monterey Park,CA,Los Angeles County,91754,06037
42.2695,-71.6161,Westborough,MA,Worcester County,01581,25027
42.5273,-70.9281,Peabody,MA,Essex County,01960,25009
42.1612,-71.0443,Randolph,MA,Norfolk County,02368,25021
42.0331,-88.0847,Hoffman Estates,IL,Cook County,60169,17031
40.6367,-74.9098,Clinton,NJ,Hunterdon County,08809,34019
40.8614,-73.9881,Leonia,NJ,Bergen County,07605,34003
38.775,-95.1864,Baldwin City,KS,Douglas County,66006,20045
37.5687,-84.2963,Berea,KY,Madison County,40403,21079
42.3948,-83.2955,Redford,MI,Wayne County,48239,26163
21.3936,-158.1543,Waianae,HI,Honolulu County,96792,15003
40.5142,-88.9906,Normal,IL,McLean County,61761,17113
29.5572,-95.8086,Rosenberg,TX,Fort Bend County,77471,48157
40.4475,-75.9663,Leesport,PA,Berks County,19533,42011
41.6999,-118.0729,Orovada,NV,Humboldt County,89425,32013
33.7414,-118.1047,Seal Beach,CA,Orange County,90740,06059
31.8668,-95.4958,Neches,TX,Anderson County,75779,48001
34.0143,-86.0064,Gadsden,AL,Etowah County,35901,01019
33.8629,-83.4087,Watkinsville,GA,Oconee County,30677,13133
33.9462,-84.3346,Atlanta,GA,Dekalb County,30338,13089
40.5545,-81.9179,Millersburg,OH,Holmes County,44654,39031
41.8294,-72.5528,South Windsor,CT,Hartford County,06074,09003
37.4577,-77.2964,Henrico,VA,Henrico County,23231,51036
33.8793,-117.8593,Placentia,CA,Orange County,92870,06059
39.1403,-121.6172,Yuba City,CA,Sutter County,95991,06101
39.1452,-121.5917,Marysville,CA,Yuba County,95901,06007
42.7958,-77.8136,Geneseo,NY,Livingston County,14454,36051
38.8304,-77.1964,Annandale,VA,Fairfax County,22003,51059
27.8426,-82.6998,Pinellas Park,FL,Pinellas County,33781,12103
37.2295,-80.4139,Blacksburg,VA,Montgomery County,24060,51121
41.0246,-80.8035,Canfield,OH,Mahoning County,44406,39099
43.8764,-69.6336,Boothbay,ME,Lincoln County,04537,23015
37.6624,-121.8747,Pleasanton,CA,Alameda County,94566,06001
19.5208,-155.9225,Kealakekua,HI,Hawaii County,96750,15001
39.4285,-74.4957,Absecon,NJ,Atlantic County,08201,34001
40.6584,-74.2996,Cranford,NJ,Union County,07016,34039
42.8331,-108.7325,Lander,WY,Fremont County,82520,56013
34.0952,-118.127,Alhambra,CA,Los Angeles County,91801,06037
34.0271,-117.8067,Diamond Bar,CA,Los Angeles County,91765,06037
34.096,-117.7197,Claremont,CA,Los Angeles County,91711,06037
40.8423,-124.0636,Bayside,CA,Humboldt County,95524,06023
33.7739,-117.9414,Garden Grove,CA,Orange County,92843,06059
34.0559,-117.1853,Redlands,CA,San Bernardino County,92373,06065
42.1044,-76.2633,Owego,NY,Tioga County,13827,36107
41.1222,-80.3328,New Wilmington,PA,Lawrence County,16142,42073
42.3056,-71.5245,Southborough,MA,Worcester County,01772,25027
45.4263,-117.2788,Enterprise,OR,Wallowa County,97828,41063
39.7674,-94.8482,Saint Joseph,MO,Buchanan County,64501,29021
40.9253,-73.9629,Tenafly,NJ,Bergen County,07670,34003
26.0765,-80.2521,Davie,FL,Broward County,33328,12011
40.0793,-75.3016,Conshohocken,PA,Montgomery County,19428,42091
41.9904,-70.975,Bridgewater,MA,Plymouth County,02324,25005
39.0703,-76.5452,Severna Park,MD,Anne Arundel County,21146,24003
19.7299,-155.0907,Hilo,HI,Hawaii County,96720,15001
35.0614,-106.1914,Edgewood,NM,Santa Fe County,87015,35001
35.2334,-106.6645,Rio Rancho,NM,Sandoval County,87124,35001
34.9393,-79.774,Rockingham,NC,Richmond County,28379,37153
38.629,-90.3201,Saint Louis,MO,St. Louis County,63117,29189
41.748,-70.6016,Buzzards Bay,MA,Barnstable County,02532,25001
41.0107,-73.8437,Ardsley,NY,Westchester County,10502,36119
33.8025,-117.9931,Stanton,CA,Orange County,90680,06059
42.2809,-71.2378,Needham,MA,Norfolk County,02492,25021
34.93,-86.9769,Elkmont,AL,Limestone County,35620,01083
40.0919,-74.0483,Point Pleasant Beach,NJ,Ocean County,08742,34029
37.6807,-122.3999,Brisbane,CA,San Mateo County,94005,06081
45.3973,-122.2614,Sandy,OR,Clackamas County,97055,41005
41.3898,-81.4412,Solon,OH,Cuyahoga County,44139,39035
37.3488,-108.5859,Cortez,CO,Montezuma County,81321,08083
32.7701,-108.2803,Silver City,NM,Grant County,88061,35017
41.6253,-87.7176,Midlothian,IL,Cook County,60445,17031
42.5856,-84.4458,Mason,MI,Ingham County,48854,26065
41.5772,-93.7113,West Des Moines,IA,Polk County,50265,19153
32.1785,-82.5946,Mount Vernon,GA,Montgomery County,30445,13209
36.3548,-79.6644,Reidsville,NC,Rockingham County,27320,37033
34.6059,-86.9833,Decatur,AL,Morgan County,35601,01103
47.4703,-122.3467,Burien,WA,King County,98166,53033
40.485,-106.8317,Steamboat Springs,CO,Routt County,80477,NA
33.9923,-117.7594,Chino Hills,CA,San Bernardino County,91709,06037
41.562,-73.6026,Pawling,NY,Dutchess County,12564,36027
42.7176,-73.9358,Altamont,NY,Albany County,12009,36001
38.1488,-98.088,Nickerson,KS,Reno County,67561,20155
29.5075,-95.0949,League City,TX,Galveston County,77573,48167
33.9311,-117.5487,Norco,CA,Riverside County,92860,06065
46.7208,-92.1041,Superior,WI,Douglas County,54880,55031
